CUERPO;PROVINCIA;LOCALIDAD;CENTRO;PUESTO;PLAZAS
PROFESORES DE ENSEÑANZA SECUNDARIA;SEVILLA;SEVILLA;41700014-I.E.S. JULIO VERNE;00590008-BIOLOGIA Y GEOLOGIA P.E.S.;3
PROFESORES DE ENSEÑANZA SECUNDARIA;SEVILLA;SEVILLA;41700014-I.E.S. JULIO VERNE;00590009-DIBUJO P.E.S.;2
PROFESORES DE ENSEÑANZA SECUNDARIA;SEVILLA;SEVILLA;41700014-I.E.S. JULIO VERNE;00590010-FRANCES P.E.S.;2
PROFESORES DE ENSEÑANZA SECUNDARIA;SEVILLA;SEVILLA;41700014-I.E.S. JULIO VERNE;00590011-INGLES P.E.S.;5
PROFESORES DE ENSEÑANZA SECUNDARIA;SEVILLA;SEVILLA;41700014-I.E.S. JULIO VERNE;00590016-MUSICA P.E.S.;2
PROFESORES DE ENSEÑANZA SECUNDARIA;SEVILLA;SEVILLA;41700014-I.E.S. JULIO VERNE;00590017-EDUCACION FISICA P.E.S.;2
PROFESORES DE ENSEÑANZA SECUNDARIA;SEVILLA;SEVILLA;41700014-I.E.S. JULIO VERNE;00590018-ORIENTACIÓN EDUCATIVA P.E.S.;1
PROFESORES DE ENSEÑANZA SECUNDARIA;SEVILLA;SEVILLA;41700014-I.E.S. JULIO VERNE;00590019-TECNOLOGIA P.E.S.;4
PROFESORES DE ENSEÑANZA SECUNDARIA;SEVILLA;SEVILLA;41700014-I.E.S. JULIO VERNE;00590061-ECONOMIA P.E.S.;1
PROFESORES DE ENSEÑANZA SECUNDARIA;SEVILLA;SEVILLA;41700014-I.E.S. JULIO VERNE;00590105-FORMACION Y ORIENTACION LABORAL P.E.S.;1
PROFESORES DE ENSEÑANZA SECUNDARIA;SEVILLA;SEVILLA;41700014-I.E.S. JULIO VERNE;00590107-INFORMATICA P.E.S.;9
PROFESORES DE ENSEÑANZA SECUNDARIA;SEVILLA;SEVILLA;41700014-I.E.S. JULIO VERNE;00590222-PROC. GESTIÓN ADMINISTRATIVA;1
PROFESORES DE ENSEÑANZA SECUNDARIA;SEVILLA;SEVILLA;41700014-I.E.S. JULIO VERNE;00590227-SISTEMAS Y APLIC. INFORMÁTICOS;3
PROFESORES DE ENSEÑANZA SECUNDARIA;SEVILLA;SEVILLA;41700014-I.E.S. JULIO VERNE;00590803-CULTURA CLASICA P.E.S.;1
MAESTROS;SEVILLA;SEVILLA;41700014-I.E.S. JULIO VERNE;00597060-PEDAGOGÍA TERAPÉUTICA ESO;1
MAESTROS;SEVILLA;SEVILLA;41700014-I.E.S. JULIO VERNE;00597061-AUDICIÓN Y LENGUAJE ESO;1
PROFESORES DE ENSEÑANZA SECUNDARIA;SEVILLA;SEVILLA;41700038-I.E.S. MACARENA;00590001-FILOSOFIA P.E.S.;2
PROFESORES DE ENSEÑANZA SECUNDARIA;SEVILLA;SEVILLA;41700038-I.E.S. MACARENA;00590002-GRIEGO P.E.S.;1
PROFESORES DE ENSEÑANZA SECUNDARIA;SEVILLA;SEVILLA;41700038-I.E.S. MACARENA;00590003-LATIN P.E.S.;1
PROFESORES DE ENSEÑANZA SECUNDARIA;SEVILLA;SEVILLA;41700038-I.E.S. MACARENA;00590004-LENGUA CASTELLANA Y LITERATURA P.E.S.;5
PROFESORES DE ENSEÑANZA SECUNDARIA;SEVILLA;SEVILLA;41700038-I.E.S. MACARENA;00590005-GEOGRAFIA E HISTORIA P.E.S.;3
PROFESORES DE ENSEÑANZA SECUNDARIA;SEVILLA;SEVILLA;41700038-I.E.S. MACARENA;00590006-MATEMATICAS P.E.S.;4
PROFESORES DE ENSEÑANZA SECUNDARIA;SEVILLA;SEVILLA;41700038-I.E.S. MACARENA;00590007-FISICA Y QUIMICA P.E.S.;2
PROFESORES DE ENSEÑANZA SECUNDARIA;SEVILLA;SEVILLA;41700038-I.E.S. MACARENA;00590008-BIOLOGIA Y GEOLOGIA P.E.S.;2
PROFESORES DE ENSEÑANZA SECUNDARIA;SEVILLA;SEVILLA;41700038-I.E.S. MACARENA;00590009-DIBUJO P.E.S.;2
PROFESORES DE ENSEÑANZA SECUNDARIA;SEVILLA;SEVILLA;41700038-I.E.S. MACARENA;00590010-FRANCES P.E.S.;2
PROFESORES DE ENSEÑANZA SECUNDARIA;SEVILLA;SEVILLA;41700038-I.E.S. MACARENA;00590011-INGLES P.E.S.;6
PROFESORES DE ENSEÑANZA SECUNDARIA;SEVILLA;SEVILLA;41700038-I.E.S. MACARENA;00590013-ITALIANO P.E.S.;1
PROFESORES DE ENSEÑANZA SECUNDARIA;SEVILLA;SEVILLA;41700038-I.E.S. MACARENA;00590016-MUSICA P.E.S.;1
PROFESORES DE ENSEÑANZA SECUNDARIA;SEVILLA;SEVILLA;41700038-I.E.S. MACARENA;00590017-EDUCACION FISICA P.E.S.;1
PROFESORES DE ENSEÑANZA SECUNDARIA;SEVILLA;SEVILLA;41700038-I.E.S. MACARENA;00590018-ORIENTACIÓN EDUCATIVA P.E.S.;1
PROFESORES DE ENSEÑANZA SECUNDARIA;SEVILLA;SEVILLA;41700038-I.E.S. MACARENA;00590019-TECNOLOGIA P.E.S.;1
PROFESORES DE ENSEÑANZA SECUNDARIA;SEVILLA;SEVILLA;41700038-I.E.S. MACARENA;00590061-ECONOMIA P.E.S.;1
PROFESORES DE ENSEÑANZA SECUNDARIA;SEVILLA;SEVILLA;41700038-I.E.S. MACARENA;00590108-INTERVENCION SOCIOCOMUNITARIA P.E.S.;2
PROFESORES DE ENSEÑANZA SECUNDARIA;SEVILLA;SEVILLA;41700038-I.E.S. MACARENA;00590225-SERVICIOS A LA COMUNIDAD;1
MAESTROS;SEVILLA;SEVILLA;41700038-I.E.S. MACARENA;00597APO-APOYO COMPENSACION;2
MAESTROS;SEVILLA;SEVILLA;41700038-I.E.S. MACARENA;00597060-PEDAGOGÍA TERAPÉUTICA ESO;2
